Date,Value
2015-03-22,313565.660415
2015-03-21,337142.025859
2015-03-20,332426.75277
2015-03-19,337142.025859
2015-03-18,332426.75277
2015-03-17,337142.025859
2015-03-16,308850.387326
2015-03-15,346572.572037
2015-03-14,315923.296959
2015-03-13,327711.479681
2015-03-12,313565.660415
2015-03-11,391367.666382
2015-03-10,356003.118215
2015-03-09,311208.02387
2015-03-08,362028.097736
2015-03-07,327217.703723
2015-03-06,366669.483604
2015-03-05,264558.994499
2015-03-04,364348.79067
2015-03-03,357386.711867
2015-03-02,348103.94013
2015-03-01,348103.94013
2015-02-28,313293.546117
2015-02-27,366669.483604
2015-02-26,334179.782525
2015-02-25,362028.097736
2015-02-24,320255.62492
2015-02-23,317934.931986
2015-02-22,333693.497812
2015-02-21,304964.91853
2015-02-20,366841.858522
2015-02-19,362422.077094
2015-02-18,355792.404952
2015-02-17,342533.060668
2015-02-16,349162.73281
2015-02-15,296125.355674
2015-02-14,355792.404952
2015-02-13,309384.699958
2015-02-12,300545.137102
2015-02-11,331483.607098
2015-02-10,331483.607098
2015-02-09,342533.060668
2015-02-08,262615.768281
2015-02-07,352889.938628
2015-02-06,359044.995697
2015-02-05,301597.796385
2015-02-04,330321.396041
2015-02-03,276977.568109
2015-02-02,301597.796385
2015-02-01,348786.567248
2015-01-31,318011.281903
2015-01-30,285184.310868
2015-01-29,348786.567248
2015-01-28,324166.338972
2015-01-27,316947.260646
2015-01-26,277602.083463
2015-01-25,275416.240286
2015-01-24,264487.024401
2015-01-23,271044.553932
2015-01-22,327876.476531
2015-01-21,299460.515231
2015-01-20,262301.181225
2015-01-19,338805.692415
2015-01-18,325690.633354
2015-01-17,299460.515231
2015-01-16,325690.633354
2015-01-15,303832.201585
2015-01-14,330062.319708
2015-01-13,229513.533571
2015-01-12,358478.281007
2015-01-11,296980.106286
2015-01-10,284858.469295
2015-01-09,307081.470446
2015-01-08,272736.832304
2015-01-07,299000.379118
2015-01-06,317182.834605
2015-01-05,339405.835756
2015-01-04,335365.290092
2015-01-03,331324.744428
2015-01-02,323243.653101
2015-01-01,335365.290092
2014-12-31,313142.288941
2014-12-30,286371.916027
2014-12-29,331485.300058
2014-12-28,327562.397099
2014-12-27,313832.236742
2014-12-26,282449.013067
2014-12-25,331485.300058
2014-12-24,296179.173425
2014-12-23,317755.139701
2014-12-22,253027.240873
2014-12-21,284410.464547
2014-12-20,276564.658629
2014-12-19,243219.983475
2014-12-18,272641.755669
2014-12-17,252575.331067
2014-12-16,264508.023873
2014-12-15,304283.666561
2014-12-14,262519.241739
2014-12-13,284395.845217
2014-12-12,282407.063083
2014-12-11,288373.409486
2014-12-10,326160.270039
2014-12-09,276440.716679
2014-12-08,298317.320158
2014-12-07,242631.420395
2014-12-06,288373.409486
2014-12-05,298317.320158
2014-12-04,294339.755889
2014-12-03,242402.370215
2014-12-02,284472.203063
2014-12-01,286475.528436
2014-11-30,312518.758294
2014-11-29,302502.131426
2014-11-28,310515.432921
2014-11-27,262435.623952
2014-11-26,286475.528436
2014-11-25,256425.647831
2014-11-24,310515.432921
2014-11-23,282468.877689
2014-11-22,316525.409042
2014-11-21,248412.346337
2014-11-20,274455.576194
2014-11-19,274455.576194
2014-11-18,295306.339159
2014-11-17,299243.757015
2014-11-16,285462.794521
2014-11-15,295306.339159
2014-11-14,287431.503449
2014-11-13,287431.503449
2014-11-12,265775.705243
2014-11-11,277587.95881
2014-11-10,311056.010581
2014-11-09,273650.540954
2014-11-08,307118.592726
2014-11-07,283494.085593
2014-11-06,285462.794521
2014-11-05,314993.428437
2014-11-04,293372.364381
2014-11-03,277272.661458
2014-11-02,293372.364381
2014-11-01,286216.940859
2014-10-31,336304.90551
2014-10-30,309472.067304
2014-10-29,257595.246774
2014-10-28,268328.382056
2014-10-27,266539.526175
2014-10-26,232551.264448
2014-10-25,271906.093817
2014-10-24,291583.508501
2014-10-23,255806.390893
2014-10-22,297537.062088
2014-10-21,243597.594692
2014-10-20,240117.629053
2014-10-19,233157.697776
2014-10-18,294057.096449
2014-10-17,233157.697776
2014-10-16,260997.422884
2014-10-15,255777.474426
2014-10-14,243597.594692
2014-10-13,266217.371341
2014-10-12,257517.457245
2014-10-11,248817.543149
2014-10-10,276657.268257
2014-10-09,247077.56033
2014-10-08,225716.776524
2014-10-07,260177.353093
2014-10-06,275684.612549
2014-10-05,306699.13146
2014-10-04,246393.122465
2014-10-03,242947.064808
2014-10-02,255008.266607
2014-10-01,249839.180122
2014-09-30,261900.381921
2014-09-29,237777.978323
2014-09-28,239501.007152
2014-09-27,220547.690039
2014-09-26,260177.353093
2014-09-25,241703.584482
2014-09-24,241703.584482
2014-09-23,223909.455563
2014-09-22,232806.520022
2014-09-21,259497.713401
2014-09-20,256532.025248
2014-09-19,240220.740405
2014-09-18,274326.154167
2014-09-17,280257.530473
2014-09-16,250600.648941
2014-09-15,219460.923333
2014-09-14,252083.493018
2014-09-13,241336.780877
2014-09-12,219521.026673
2014-09-11,220884.511311
2014-09-10,212703.603485
2014-09-09,179979.972179
2014-09-08,208613.149572
2014-09-07,223611.480587
2014-09-06,229065.419137
2014-09-05,203159.211021
2014-09-04,227701.9345
2014-09-03,216794.057398
2014-09-02,194978.303194
2014-09-01,204522.695658
2014-08-31,231138.370487
2014-08-30,203875.89602
2014-08-29,196763.946159
2014-08-28,214543.820811
2014-08-27,190837.321274
2014-08-26,196763.946159
2014-08-25,158833.546899
2014-08-24,194393.296205
2014-08-23,186096.021367
2014-08-22,190837.321274
2014-08-21,199134.596112
2014-08-20,187281.346344
2014-08-19,202037.799997
2014-08-18,171634.053396
2014-08-17,161826.393202
2014-08-16,167710.989318
2014-08-15,159864.861163
2014-08-14,166730.223299
2014-08-13,153980.265046
2014-08-12,177518.649512
2014-08-11,178499.415531
2014-08-10,175557.117473
2014-08-09,169672.521357
2014-08-08,157903.329124
2014-08-07,146228.789197
2014-08-06,142503.21495
2014-08-05,122943.950153
2014-08-04,125738.130838
2014-08-03,141571.821388
2014-08-02,157405.511938
2014-08-01,142503.21495
2014-07-31,143434.608512
2014-07-30,162993.873309
2014-07-29,138777.640703
2014-07-28,126669.5244
2014-07-27,149954.363444
2014-07-26,130395.098647
2014-07-25,135301.499648
2014-07-24,128407.155717
2014-07-23,125821.776742
2014-07-22,123236.397768
2014-07-21,128407.155717
2014-07-20,146504.808536
2014-07-19,148228.394518
2014-07-18,137025.08563
2014-07-17,147366.601527
2014-07-16,142195.843579
2014-07-15,118927.432811
2014-07-14,124959.983751
2014-07-13,132716.120673
2014-07-12,137948.29117
2014-07-11,125407.537427
2014-07-10,128751.738425
2014-07-09,132931.989673
2014-07-08,135440.140422
2014-07-07,116210.984683
2014-07-06,124571.487178
2014-07-05,127079.637926
2014-07-04,133768.039923
2014-07-03,111194.683186
2014-07-02,116210.984683
2014-07-01,115374.934433
2014-06-30,104506.281189
2014-06-29,145472.743416
2014-06-28,125145.727144
2014-06-27,125145.727144
2014-06-26,114438.071346
2014-06-25,124476.498657
2014-06-24,132507.240506
2014-06-23,105738.10101
2014-06-22,129161.098069
2014-06-21,126484.184119
2014-06-20,123807.27017
2014-06-19,101053.501598
2014-06-18,113768.842859
2014-06-17,104027.003095
2014-06-16,118637.537238
2014-06-15,108702.374021
2014-06-14,102858.160364
2014-06-13,98182.7894383
2014-06-12,90585.3116841
2014-06-11,85325.5193928
2014-06-10,103442.58173
2014-06-09,79481.3057357
2014-06-08,87663.2048556
2014-06-07,89416.4689527
2014-06-06,86494.3621242
2014-06-05,75364.7167521
2014-06-04,95115.4701079
2014-06-03,97714.2534441
2014-06-02,93036.4434388
2014-06-01,93036.4434388
2014-05-31,79003.0134229
2014-05-30,84720.3367627
2014-05-29,68088.1234105
2014-05-28,91996.9301043
2014-05-27,67048.610076
2014-05-26,87838.8767663
2014-05-25,78483.2567557
2014-05-24,87319.120099
2014-05-23,69536.7024755
2014-05-22,73497.6538823
2014-05-21,78338.8167129
2014-05-20,78778.9224247
2014-05-19,77898.711001
2014-05-18,67776.279628
2014-05-17,80539.3452722
2014-05-16,80099.2395604
2014-05-15,73057.5481704
2014-05-14,66015.8567805
2014-05-13,74817.9710179
2014-05-12,69096.5967636
2014-05-11,66022.4348511
2014-05-10,70397.4154738
2014-05-09,66022.4348511
2014-05-08,62045.1797396
2014-05-07,64829.2583176
2014-05-06,73976.9450741
2014-05-05,49715.6888939
2014-05-04,60454.277695
2014-05-03,57272.4736058
2014-05-02,67613.3368957
2014-05-01,66817.8858734
2014-04-30,58067.9246281
2014-04-29,54813.3836706
2014-04-28,57588.7448691
2014-04-27,57935.6650189
2014-04-26,61751.7866669
2014-04-25,56894.9045695
2014-04-24,50997.2620227
2014-04-23,60711.0262174
2014-04-22,53425.7030714
2014-04-21,61404.8665171
2014-04-20,58976.4254684
2014-04-19,56547.9844197
2014-04-18,54119.543371
2014-04-17,60364.1060676
2014-04-16,45327.7718586
2014-04-15,59321.5806203
2014-04-14,55366.8085789
2014-04-13,60538.4335561
2014-04-12,48674.117432
2014-04-11,45327.7718586
2014-04-10,53237.3159413
2014-04-09,44110.9189228
2014-04-08,47457.2644962
2014-04-07,44415.1321567
2014-04-06,43198.2792209
2014-04-05,54454.1688771
2014-04-04,50027.3703674
2014-04-03,51769.6170966
2014-04-02,46045.0921292
2014-04-01,44551.7377898
2014-03-31,41813.9215011
2014-03-30,37084.9660932
2014-03-29,42560.5986707
2014-03-28,45547.3073494
2014-03-27,41565.0291112
2014-03-26,39324.9976022
2014-03-25,37582.750873
2014-03-24,42044.6162775
2014-03-23,43312.2931502
2014-03-22,37185.1882655
2014-03-21,38241.5856594
2014-03-20,35283.6729565
2014-03-19,32748.3192111
2014-03-18,30635.5244233
2014-03-17,37607.7472231
2014-03-16,33382.1576475
2014-03-15,36973.9087867
2014-03-14,29367.8475506
2014-03-13,35706.2319141
2014-03-12,31866.3506904
2014-03-11,31866.3506904
2014-03-10,31297.3087138
2014-03-09,31107.6280549
2014-03-08,33194.1153025
2014-03-07,31676.6700315
2014-03-06,30728.2667371
2014-03-05,30538.5860783
2014-03-04,26365.6115831
2014-03-03,26934.6535597
2014-03-02,28262.4181718
2014-03-01,28072.7375129
2014-02-28,35659.9638678
2014-02-27,28314.0905923
2014-02-26,28158.5186659
2014-02-25,26447.2274763
2014-02-24,28314.0905923
2014-02-23,28314.0905923
2014-02-22,25513.7959183
2014-02-21,26136.0836236
2014-02-20,26602.7994026
2014-02-19,29714.2379293
2014-02-18,25980.5116973
2014-02-17,25824.939771
2014-02-16,25149.9693788
2014-02-15,23455.9299906
2014-02-14,24889.3479345
2014-02-13,23455.9299906
2014-02-12,21761.8906024
2014-02-11,21761.8906024
2014-02-10,19937.540492
2014-02-09,19676.9190477
2014-02-08,22804.3763798
2014-02-07,21501.2691581
2014-02-06,21761.8906024
2014-02-05,22283.1334911
2014-02-04,18430.5939868
2014-02-03,21157.0132156
2014-02-02,19412.1049092
2014-02-01,21484.1835231
2014-01-31,20066.4455241
2014-01-30,17449.0830644
2014-01-29,17230.9695261
2014-01-28,18103.4236794
2014-01-27,17558.1398336
2014-01-26,17449.0830644
2014-01-25,16903.7992187
2014-01-24,21375.1267539
2014-01-23,15834.6773384
2014-01-22,16902.1836758
2014-01-21,15300.9241697
2014-01-20,16279.4716457
2014-01-19,16368.4305071
2014-01-18,14500.2944166
2014-01-17,13610.7058021
2014-01-16,17791.7722903
2014-01-15,15211.9653082
2014-01-14,13699.6646636
2014-01-13,18058.6488747
2014-01-12,13397.4875984
2014-01-11,14596.210173
2014-01-10,14243.6447099
2014-01-09,12762.8697648
2014-01-08,13891.0792468
2014-01-07,13185.9483205
2014-01-06,12480.8173943
2014-01-05,12692.3566722
2014-01-04,10435.9377082
2014-01-03,11493.6340976
2014-01-02,10294.911523
2014-01-01,11740.8020896
2013-12-31,9920.97776574
2013-12-30,11388.5780269
2013-12-29,8805.60156722
2013-12-28,9627.4577135
2013-12-27,10273.2018284
2013-12-26,10508.0178702
2013-12-25,10097.0897971
2013-12-24,9744.86573439
2013-12-23,9333.93766126
2013-12-22,9744.86573439
2013-12-21,9568.75370305
2013-12-20,9121.18199059
2013-12-19,9753.34311865
2013-12-18,9482.41692091
2013-12-17,8895.41015914
2013-12-16,8714.79269398
2013-12-15,8037.47719963
2013-12-14,9030.87325801
2013-12-13,7495.62480415
2013-12-12,7495.62480415
2013-12-11,7134.38987383
2013-12-10,9076.0276243
2013-12-09,6857.2640153
2013-12-08,6294.61671148
2013-12-07,6751.76764583
2013-12-06,7419.91131912
2013-12-05,6013.29305957
2013-12-04,6224.2857985
2013-12-03,6681.43673286
2013-12-02,5731.96940766
2013-12-01,6857.2640153
2013-11-30,5626.4730382
2013-11-29,6505.60945041
2013-11-28,5514.15380003
2013-11-27,5029.39302641
2013-11-26,4968.7979297
2013-11-25,5453.55870333
2013-11-24,5211.17831652
2013-11-23,4908.202833
2013-11-22,5029.39302641
2013-11-21,4484.03715607
2013-11-20,4938.50038135
2013-11-19,4696.11999454
2013-11-18,4968.7979297
2013-11-17,5847.4268319
2013-11-16,4978.09718756
2013-11-15,4139.94817129
2013-11-14,4292.33890152
2013-11-13,4774.90954725
2013-11-12,4800.30800229
2013-11-11,4952.69873252
2013-11-10,4266.94044648
2013-11-09,3606.58061548
2013-11-08,3377.99452013
2013-11-07,3911.36207594
2013-11-06,4114.54971625
2013-11-05,3303.63982471
2013-11-04,3886.63508789
2013-11-03,3808.90238614
2013-11-02,4216.99907037
2013-11-01,3692.3033335
2013-10-31,4061.53366685
2013-10-30,3808.90238614
2013-10-29,3051.008544
2013-10-28,3478.53840367
2013-10-27,3439.67205279
2013-10-26,3867.20191246
2013-10-25,3194.15822401
2013-10-24,2781.57945341
2013-10-23,2808.19743861
2013-10-22,3313.93915741
2013-10-21,2675.10751261
2013-10-20,2874.74240161
2013-10-19,2914.66937941
2013-10-18,2302.45571981
2013-10-17,2382.30967541
2013-10-16,2914.66937941
2013-10-15,2333.48704052
2013-10-14,2427.5792599
2013-10-13,2154.71182371
2013-10-12,1853.61672171
2013-10-11,1665.43228295
2013-10-10,1834.79827783
2013-10-09,1721.88761458
2013-10-08,1467.83862226
2013-10-07,1439.61095645
2013-10-06,1900.66283139
2013-10-05,1560.94477771
2013-10-04,1316.81597361
2013-10-03,1538.75125006
2013-10-02,1279.82676087
2013-10-01,1449.97713948
2013-09-30,1213.24617793
2013-09-29,1242.83754813
2013-09-28,1265.03107577
2013-09-27,1302.02028851
2013-09-26,1265.03107577
2013-09-25,1583.13830535
2013-09-24,1125.35789996
2013-09-23,1237.33381041
2013-09-22,1153.35187757
2013-09-21,1046.97476265
2013-09-20,1080.56753578
2013-09-19,1091.76512683
2013-09-18,845.418123852
2013-09-17,990.986807429
2013-09-16,946.196443251
2013-09-15,1024.57958056
2013-09-14,933.436170675
2013-09-13,907.507388156
2013-09-12,898.86446065
2013-09-11,868.614214378
2013-09-10,803.792258081
2013-09-09,834.042504353
2013-09-08,643.898099215
2013-09-07,704.398591759
2013-09-06,821.078113093
2013-09-05,704.398591759
2013-09-04,751.934693043
2013-09-03,604.663845362
2013-09-02,768.086506271
2013-09-01,725.596614435
2013-08-31,702.717441908
2013-08-30,634.079924326
2013-08-29,647.153737199
2013-08-28,545.831687435
2013-08-27,562.173953526
2013-08-26,532.757874563
2013-08-25,467.388810199
2013-08-24,607.932298581
2013-08-23,543.046065623
2013-08-22,525.365496045
2013-08-21,520.313904737
2013-08-20,457.169013385
2013-08-19,449.591626423
2013-08-18,497.58174385
2013-08-17,472.32378731
2013-08-16,434.436852499
2013-08-15,421.807874228
2013-08-14,388.972530726
2013-08-13,484.95276558
2013-08-12,425.666227487
2013-08-11,397.784160184
2013-08-10,369.902092882
2013-08-09,386.631333263
2013-08-08,375.478506342
2013-08-07,327.149589684
2013-08-06,351.314048013
2013-08-05,356.890461474
2013-08-04,317.85556725
2013-08-03,332.726003145
2013-08-02,295.22046966
2013-08-01,287.451509932
2013-07-31,309.20459717
2013-07-30,287.451509932
2013-07-29,257.929462966
2013-07-28,275.021174368
2013-07-27,256.375671021
2013-07-26,276.574966313
2013-07-25,212.869496544
2013-07-24,239.283959619
2013-07-23,225.299832109
2013-07-22,279.682550204
2013-07-21,253.609902871
2013-07-20,243.205394035
2013-07-19,219.795249155
2013-07-18,223.696939968
2013-07-17,219.795249155
2013-07-16,213.292431133
2013-07-15,222.396376364
2013-07-14,211.991867528
2013-07-13,196.385104275
2013-07-12,214.592994737
2013-07-11,249.708212058
2013-07-10,181.360028655
2013-07-09,213.177577541
2013-07-08,197.268803098
2013-07-07,198.329388061
2013-07-06,199.389973024
2013-07-05,187.723538432
2013-07-04,180.299443692
2013-07-03,185.602368506
2013-07-02,166.511839174
2013-07-01,162.269499323
2013-06-30,173.935933914
2013-06-29,170.754179026
2013-06-28,161.50843685
2013-06-27,159.585717364
2013-06-26,181.696991457
2013-06-25,142.281241987
2013-06-24,137.474443272
2013-06-23,169.199314796
2013-06-22,165.353875823
2013-06-21,166.315235566
2013-06-20,140.358522501
2013-06-19,120.169967895
2013-06-18,140.358522501
2013-06-17,148.049400446
2013-06-16,145.067158957
2013-06-15,136.533796666
2013-06-14,133.430755832
2013-06-13,149.721720207
2013-06-12,155.152041666
2013-06-11,136.533796666
2013-06-10,139.636837499
2013-06-09,129.551954791
2013-06-08,130.327714999
2013-06-07,124.897393541
2013-06-06,138.085317082
2013-06-05,156.703562082
2013-06-04,126.871368333
2013-06-03,126.26721896
2013-06-02,123.246472095
2013-06-01,119.621575857
2013-05-31,112.37178338
2013-05-30,102.101244039
2013-05-29,101.497094666
2013-05-28,97.8721984281
2013-05-27,103.913692158
2013-05-26,97.2680490551
2013-05-25,103.913692158
2013-05-24,90.0916967409
2013-05-23,89.5355751561
2013-05-22,92.3161830802
2013-05-21,82.8621161382
2013-05-20,76.7447787052
2013-05-19,85.6427240623
2013-05-18,81.7498729686
2013-05-17,89.5355751561
2013-05-16,80.6376297989
2013-05-15,81.7498729686
2013-05-14,81.7498729686
2013-05-13,100.101885268
2013-05-12,89.1593520261
2013-05-11,87.6566663178
2013-05-10,83.649504429
2013-05-09,83.1486091929
2013-05-08,81.6459234846
2013-05-07,88.1575615539
2013-05-06,81.6459234846
2013-05-05,77.1378663597
2013-05-04,77.1378663597
2013-05-03,73.631599707
2013-05-02,72.1289139987
2013-05-01,70.6262282904
2013-04-30,74.6333901792
2013-04-29,80.7467561091
2013-04-28,74.5011506642
2013-04-27,70.9322332672
2013-04-26,76.7317240374
2013-04-25,70.9322332672
2013-04-24,78.0700680613
2013-04-23,70.9322332672
2013-04-22,72.2705772911
2013-04-21,77.6239533867
2013-04-20,64.6866278222
2013-04-19,55.7643343295
2013-04-18,72.7166919657
2013-04-17,74.5011506642
2013-04-16,69.8011217666
2013-04-15,61.0283031839
2013-04-14,62.1725838686
2013-04-13,60.646876289
2013-04-12,65.9868528176
2013-04-11,62.5540107635
2013-04-10,70.1825486615
2013-04-09,64.0797183431
2013-04-08,64.461145238
2013-04-07,61.7911569737
2013-04-06,64.0797183431
2013-04-05,54.9254728655
2013-04-04,53.2562127842
2013-04-03,59.2475367224
2013-04-02,58.2489827327
2013-04-01,72.5615899184
2013-03-31,52.2576587945
2013-03-30,55.2533207636
2013-03-29,60.578942042
2013-03-28,59.5803880523
2013-03-27,41.9392675675
2013-03-26,51.9248074646
2013-03-25,45.2677808665
2013-03-24,72.2287385885
2013-03-23,50.6053478697
2013-03-22,54.2200155747
2013-03-21,53.7380598807
2013-03-20,45.0628573887
2013-03-19,47.4726358587
2013-03-18,43.1350346127
2013-03-17,48.9185029407
2013-03-16,42.4121010717
2013-03-15,40.9662339897
2013-03-14,44.5809016947
2013-03-13,33.4377572314
2013-03-12,25.6211386579
2013-03-11,40.3858626302
2013-03-10,40.1687343365
2013-03-09,36.9118099308
2013-03-08,31.7007308818
2013-03-07,33.003500644
2013-03-06,35.1747835811
2013-03-05,32.5692440566
2013-03-04,37.9974513994
2013-03-03,33.003500644
2013-03-02,32.5692440566
2013-03-01,34.3062704063
2013-02-28,31.0352641116
2013-02-27,36.8430328343
2013-02-26,28.1313797503
2013-02-25,35.3910906536
2013-02-24,29.7648147036
2013-02-23,29.4018291584
2013-02-22,29.2203363858
2013-02-21,35.7540761988
2013-02-20,31.3982496568
2013-02-19,30.1278002487
2013-02-18,29.2203363858
2013-02-17,30.2853063634
2013-02-16,30.7737790467
2013-02-15,28.6570640858
2013-02-14,26.7031733527
2013-02-13,25.5634037584
2013-02-12,23.2838645697
2013-02-11,25.8890522139
2013-02-10,26.7031733527
2013-02-09,22.1440949754
2013-02-08,24.7492826196
2013-02-07,24.0979857086
2013-02-06,25.0749310751
2013-02-05,28.0057671748
2013-02-04,25.973837512
2013-02-03,24.3504726675
2013-02-02,23.7601581786
2013-02-01,22.5795292008
2013-01-31,28.0399382232
2013-01-30,21.398900223
2013-01-29,23.9077368008
2013-01-28,21.8416360896
2013-01-27,22.4319505785
2013-01-26,22.1367933341
2013-01-25,20.5134284896
2013-01-24,23.9073259309
2013-01-23,21.6458221266
2013-01-22,20.6766062105
2013-01-21,23.5842539589
2013-01-20,21.3227501546
2013-01-19,22.7765740288
2013-01-18,20.1919982525
2013-01-17,19.8689262804
2013-01-16,19.8689262804
2013-01-15,20.5150702245
2013-01-14,24.876541847
2013-01-13,19.7073902944
2013-01-12,19.2227823363
2013-01-11,19.5458543084
2013-01-10,23.5842539589
2013-01-09,21.6458221266
2013-01-08,23.2611819868
2013-01-07,24.7357961176
2013-01-06,21.0328326269
2013-01-05,22.0696624043
2013-01-04,20.8847140873
2013-01-03,23.6989663402
2013-01-02,23.1064921817
2013-01-01,24.2914404987
2012-12-31,24.8839146572
2012-12-30,23.6989663402
2012-12-29,19.8478843099
2012-12-28,26.0688629742
2012-12-27,23.8470848798
2012-12-26,24.1247010158
2012-12-25,20.606515451
2012-12-24,21.2766460348
2012-12-23,23.1195051401
2012-12-22,24.1247010158
2012-12-21,20.2714501591
2012-12-20,18.0935257618
2012-12-19,23.9571683698
2012-12-18,21.1091133888
2012-12-17,21.1091133888
2012-12-16,19.2662542834
2012-12-15,19.7688522213
2012-12-14,17.4233951781
2012-12-13,22.7844398482
2012-12-12,21.6117113266
2012-12-11,24.2922336617
2012-12-10,24.2747710131
2012-12-09,22.2233819134
2012-12-08,23.0781273716
2012-12-07,21.1976873635
2012-12-06,24.4457201047
2012-12-05,20.513890997
2012-12-04,18.9753491722
2012-12-03,25.6423637462
2012-12-02,25.8133128378
2012-12-01,27.3518546626
2012-11-30,22.0524328217
2012-11-29,28.2066001208
2012-11-28,28.8903964874
2012-11-27,25.9842619295
2012-11-26,27.180905571
2012-11-25,23.6121875254
2012-11-24,27.1288963058
2012-11-23,24.2820368169
2012-11-22,24.6169614627
2012-11-21,25.7891977228
2012-11-20,26.6265093372
2012-11-19,20.5978657137
2012-11-18,26.6265093372
2012-11-17,23.6121875254
2012-11-16,23.6121875254
2012-11-15,22.774875911
2012-11-14,24.114574494
2012-11-13,22.774875911
2012-11-12,23.6121875254
2012-11-11,21.6823790367
2012-11-10,26.2816715597
2012-11-09,23.817764851
2012-11-08,26.6101924542
2012-11-07,25.7888902179
2012-11-06,22.3394208257
2012-11-05,25.1318484289
2012-11-04,26.2816715597
2012-11-03,23.4892439565
2012-11-02,23.817764851
2012-11-01,22.1751603785
2012-10-31,22.8322021675
2012-10-30,24.4748066399
2012-10-29,24.1306987867
2012-10-28,25.8106841452
2012-10-27,27.1852176204
2012-10-26,24.5888766117
2012-10-25,21.0761799529
2012-10-24,23.8252469033
2012-10-23,20.9234540112
2012-10-22,25.3525063202
2012-10-21,24.1306987867
2012-10-20,21.0761799529
2012-10-19,24.2834247283
2012-10-18,23.6725209616
2012-10-17,21.534357778
2012-10-16,23.0806464134
2012-10-15,23.8398782033
2012-10-14,20.9547974016
2012-10-13,22.1695682655
2012-10-12,22.9288000554
2012-10-11,20.9547974016
2012-10-10,22.6251073394
2012-10-09,22.0177219075
2012-10-08,25.2064954251
2012-10-07,20.8029510436
2012-10-06,21.5621828335
2012-10-05,20.6511046856
2012-10-04,20.3474119697
2012-10-03,20.9547974016
2012-10-02,19.3632987785
2012-10-01,21.0718251413
2012-09-30,21.6413339289
2012-09-29,23.9193690793
2012-09-28,23.3498602917
2012-09-27,20.3599391568
2012-09-26,20.3599391568
2012-09-25,21.2142023382
2012-09-24,22.2108427165
2012-09-23,21.2142023382
2012-09-22,24.4888778669
2012-09-21,23.2074830948
2012-09-20,20.9294479444
2012-09-19,19.1508245695
2012-09-18,22.3649489728
2012-09-17,23.570245624
2012-09-16,20.0882775205
2012-09-15,19.1508245695
2012-09-14,21.6953397221
2012-09-13,19.4186682698
2012-09-12,18.8829808693
2012-09-11,21.1596523216
2012-09-10,19.2847464197
2012-09-09,20.4900430709
2012-09-08,18.7490590191
2012-09-07,23.0345582235
2012-09-06,24.9094641254
2012-09-05,21.8385003707
2012-09-04,15.5296002636
2012-09-03,21.8385003707
2012-09-02,18.5627253151
2012-09-01,19.7759753357
2012-08-31,17.3494752945
2012-08-30,19.1693503254
2012-08-29,20.1399503419
2012-08-28,18.1987503089
2012-08-27,18.0774253068
2012-08-26,21.3532003624
2012-08-25,15.8935752698
2012-08-24,16.989731943
2012-08-23,17.9699087859
2012-08-22,16.2273721763
2012-08-21,19.7124453954
2012-08-20,20.5837137002
2012-08-19,17.2075490192
2012-08-18,16.1184636382
2012-08-17,15.5739209478
2012-08-16,16.7719148668
2012-08-15,18.6233600144
2012-08-14,17.7520917097
2012-08-13,16.6630063287
2012-08-12,18.4055429383
2012-08-11,15.9964680966
2012-08-10,16.6039289104
2012-08-09,16.0977115656
2012-08-08,17.2113897242
2012-08-07,15.0852768759
2012-08-06,14.2753291242
2012-08-05,14.680303
2012-08-04,15.1865203449
2012-08-03,17.5151201311
2012-08-02,15.5914942207
2012-08-01,14.2753291242
2012-07-31,13.4653813725
2012-07-30,18.7300417587
2012-07-29,13.4529281759
2012-07-28,15.772398551
2012-07-27,15.586840921
2012-07-26,16.5146290711
2012-07-25,14.2879375109
2012-07-24,14.937389216
2012-07-23,13.9168222509
2012-07-22,12.8962552858
2012-07-21,13.9168222509
2012-07-20,12.8962552858
2012-07-19,13.2673705459
2012-07-18,14.0096010659
2012-07-17,16.4218502561
2012-07-16,12.885661025
2012-07-15,12.9727263022
2012-07-14,12.9727263022
2012-07-13,14.0175096285
2012-07-12,13.1468568566
2012-07-11,11.9279429758
2012-07-10,13.1468568566
2012-07-09,14.3657707373
2012-07-08,13.4080526882
2012-07-07,14.8010971233
2012-07-06,13.320987411
2012-07-05,11.9279429758
2012-07-04,13.8433790741
2012-07-03,12.4450729327
2012-07-02,13.8183223598
2012-07-01,11.8442763084
2012-06-30,12.1875886651
2012-06-29,12.0159324867
2012-06-28,11.5867920408
2012-06-27,13.9041504489
2012-06-26,12.7025572003
2012-06-25,13.1316976462
2012-06-24,12.0159324867
2012-06-23,13.9041504489
2012-06-22,12.1017605759
2012-06-21,10.4710268813
2012-06-20,11.67262013
2012-06-19,14.3234359756
2012-06-18,12.3559310339
2012-06-17,12.8281322199
2012-06-16,12.5920316269
2012-06-15,12.5133314292
2012-06-14,11.4902288595
2012-06-13,12.7494320222
2012-06-12,11.0180276735
2012-06-11,12.1198304409
2012-06-10,13.3790336036
2012-06-09,13.1429330106
2012-06-08,11.7057292724
2012-06-07,9.96568843465
2012-06-06,13.3666773449
2012-06-05,10.7566160882
2012-06-04,11.9430075685
2012-06-03,12.496656926
2012-06-02,12.3384713953
2012-06-01,11.9430075685
2012-05-31,11.5475437417
2012-05-30,9.49113184253
2012-05-29,10.7566160882
2012-05-28,10.9148016189
2012-05-27,12.9712135181
2012-05-26,10.6775233228
