Date,Value
2015-04-22,852287.94
2015-04-21,897496.08
2015-04-20,935583.95
2015-04-19,770156.64
2015-04-18,742104.16
2015-04-17,749061.88
2015-04-16,795633.3
2015-04-15,676586.4
2015-04-14,856656.0
2015-04-13,800004.6
2015-04-12,808298.64
2015-04-11,814721.4
2015-04-10,843606.09
2015-04-09,879723.18
2015-04-08,735211.1
2015-04-07,1019620.68
2015-04-06,825228.0
2015-04-05,973886.67
2015-04-04,980821.05
2015-04-03,963883.71
2015-04-02,931756.04
2015-04-01,865953.6
2015-03-31,908277.88
2015-03-30,873821.52
2015-03-29,924217.35
2015-03-28,946218.24
2015-03-27,1072838.45
2015-03-26,942153.22
2015-03-25,1023257.2
2015-03-24,1038159.87
2015-03-23,1015589.19
2015-03-22,869288.5
2015-03-21,925351.87
2015-03-20,919951.8
2015-03-19,935886.42
2015-03-18,941109.0
2015-03-17,1030114.78
2015-03-16,956704.32
2015-03-15,1045239.02
2015-03-14,955514.02
2015-03-13,1009810.88
2015-03-12,992985.21
2015-03-11,1221552.85
2015-03-10,1114781.46
2015-03-09,952708.72
2015-03-08,1071653.31
2015-03-07,975886.54
2015-03-06,1079500.04
2015-03-05,760764.32
2015-03-04,1109701.0
2015-03-03,1065967.0
2015-03-02,993508.46
2015-03-01,931320.72
2015-02-28,857096.24
2015-02-27,1006856.0
2015-02-26,858325.0
2015-02-25,934079.85
2015-02-24,831706.4
2015-02-23,815115.42
2015-02-22,893732.0
2015-02-21,850966.24
2015-02-20,1013940.28
