"time","timeDate","close","high","low","open","volumefrom","volumeto"
1491177600000,"2017-04-03",0.25,0.3301,0.25,0.3106,1340.19,399.22
1491264000000,"2017-04-04",0.2836,0.325,0.25,0.25,1232.9,352.01
1491350400000,"2017-04-05",0.2921,0.324,0.2772,0.2836,1230.77,351.15
1491436800000,"2017-04-06",0.2325,0.3027,0.2315,0.2921,1815.8,519.64
1491523200000,"2017-04-07",0.2558,0.33,0.2272,0.2325,986.41,267.95
1491609600000,"2017-04-08",0.2692,0.2775,0.2346,0.2558,1005.64,252.36
1491696000000,"2017-04-09",0.2692,0.315,0.2692,0.2692,881.9,256.32
1491782400000,"2017-04-10",0.2759,0.2966,0.2671,0.2692,3340.2,947.86
1491868800000,"2017-04-11",0.2575,0.2853,0.2529,0.2759,807.08,208.38
1491955200000,"2017-04-12",0.2651,0.2709,0.2548,0.2575,836.96,218.65
1492041600000,"2017-04-13",0.2805,0.2973,0.2534,0.2651,746.76,199.81
1492128000000,"2017-04-14",0.268,0.2859,0.2079,0.2805,924.76,248.52
1492214400000,"2017-04-15",0.2834,0.3148,0.2246,0.268,1359.68,365.13
1492300800000,"2017-04-16",0.3173,0.3339,0.2418,0.2834,1178.01,375.24
1492387200000,"2017-04-17",0.325,0.328,0.3062,0.3173,1744.16,555.12
1492473600000,"2017-04-18",0.319,0.3291,0.3137,0.325,1190.5,381.97
1492560000000,"2017-04-19",0.3723,0.41,0.313,0.319,1335.1,453.48
1492646400000,"2017-04-20",0.3784,0.3866,0.3502,0.3723,1199.11,450.04
1492732800000,"2017-04-21",0.3771,0.3845,0.3676,0.3784,1229.89,461.53
1492819200000,"2017-04-22",0.37,0.41,0.37,0.3771,1189.97,454.97
1492905600000,"2017-04-23",0.3857,0.4208,0.37,0.37,2980.65,1162.12
1492992000000,"2017-04-24",0.38,0.3879,0.3619,0.3857,1470.5,542.31
1493078400000,"2017-04-25",0.3891,0.3891,0.3641,0.38,1487.88,569.54
1493164800000,"2017-04-26",0.5082,0.5144,0.3846,0.3891,1210.65,542.95
1493251200000,"2017-04-27",0.5125,0.5294,0.4984,0.5082,335.84,174.86
1493337600000,"2017-04-28",0.5129,0.5302,0.4508,0.5125,371.42,192.83
1493424000000,"2017-04-29",0.5065,0.5325,0.499,0.5129,883.05,455.31
1493510400000,"2017-04-30",0.6395,0.6395,0.4992,0.5065,2146.89,1183.26
1493596800000,"2017-05-01",0.42,0.6395,0.2918,0.6395,1565.88,885.54
1493683200000,"2017-05-02",0.5499,0.5499,0.42,0.42,1509.06,760.43
1493769600000,"2017-05-03",0.4901,0.5499,0.4567,0.5499,3782.84,1821.5
1493856000000,"2017-05-04",0.5516,0.5543,0.466,0.4901,1791.41,964.56
1493942400000,"2017-05-05",0.69,0.69,0.536,0.5516,567.01,342.45
1494028800000,"2017-05-06",0.5502,0.69,0.5502,0.69,1043.69,649.55
1494115200000,"2017-05-07",0.6157,0.6392,0.5502,0.5502,1402.3,871.68
1494201600000,"2017-05-08",0.6392,0.641,0.5553,0.6157,1236.36,766.74
1494288000000,"2017-05-09",0.4964,0.6392,0.4405,0.6392,834.6,472.1
1494374400000,"2017-05-10",0.4993,0.5296,0.4929,0.4964,2125.42,1087
1494460800000,"2017-05-11",0.5183,0.5248,0.4993,0.4993,276.9,141.84
1494547200000,"2017-05-12",0.5183,0.5183,0.5183,0.5183,0,0
1494633600000,"2017-05-13",0.5567,0.6176,0.5183,0.5183,308.09,178.61
1494720000000,"2017-05-14",0.5655,0.605,0.5375,0.5567,964.11,540.89
1494806400000,"2017-05-15",0.575,1.2,0.5214,0.5655,603.74,357.75
1494892800000,"2017-05-16",0.5219,0.5898,0.5219,0.575,627.48,349.72
1494979200000,"2017-05-17",0.5109,0.5841,0.5052,0.5219,1255.4,660.12
1495065600000,"2017-05-18",0.8152,0.8152,0.5055,0.5109,1681.86,896.18
1495152000000,"2017-05-19",0.8037,1,0.6807,0.8152,147.96,112.77
1495238400000,"2017-05-20",0.7661,0.87,0.7,0.8037,397.77,307.12
1495324800000,"2017-05-21",0.8216,1.18,0.7004,0.7661,1242.48,1041.4
1495411200000,"2017-05-22",0.7985,0.9867,0.7739,0.8216,584.04,491.01
1495497600000,"2017-05-23",0.9,0.9,0.7734,0.7985,622.08,514.93
1495584000000,"2017-05-24",1.02,3,0.8717,0.9,315.37,428.03
1495670400000,"2017-05-25",1.23,1.71,1.02,1.02,447.64,620.39
1495756800000,"2017-05-26",1.27,1.27,1.18,1.23,108.96,137.19
1495843200000,"2017-05-27",0.9693,1.01,0.7501,0.8825,846.13,803.88
1495929600000,"2017-05-28",1.1,1.25,0.9693,0.9693,705.15,808.63
1496016000000,"2017-05-29",1.27,1.27,1.01,1.1,759.19,856.36
1496102400000,"2017-05-30",1.48,1.52,1.06,1.27,795.45,945.58
1496188800000,"2017-05-31",1.16,1.48,1.16,1.48,1853.99,2324.65
1496275200000,"2017-06-01",1.32,1.35,1.16,1.16,2270.08,2790.01
1496361600000,"2017-06-02",1.27,1.4,1.19,1.28,4404.78,5815.04
1496448000000,"2017-06-03",1.36,1.56,1.24,1.27,4302.68,5963.13
1496534400000,"2017-06-04",1.32,1.36,1.26,1.36,1581.91,2068.49
1496620800000,"2017-06-05",1.82,1.9,1.32,1.64,2636.89,4431.99
1496707200000,"2017-06-06",1.71,1.9,1.67,1.82,2055.87,3620.87
1496793600000,"2017-06-07",2.3,3,1.71,1.71,2236.2,6056.48
1496880000000,"2017-06-08",3,3,2.3,2.3,3717.77,10083.5
1496966400000,"2017-06-09",3.7,3.7,2.72,3,1926.36,5933.96
1497052800000,"2017-06-10",4.5,4.7,3.7,3.7,132.3,496.53
1497139200000,"2017-06-11",3.85,4.5,3.15,4.5,2407.61,8495.77
1497225600000,"2017-06-12",3.34,4,2.9,3.85,3541.12,12174.34
1497312000000,"2017-06-13",3.66,3.91,3.2,3.34,5117.89,18098.67
1497398400000,"2017-06-14",3.26,3.85,3.26,3.66,3977.11,14469.41
1497484800000,"2017-06-15",3.27,3.43,2.53,3.26,2612.85,7900.28
1497571200000,"2017-06-16",3.29,3.55,2.6,3.27,4558.67,15233.91
1497657600000,"2017-06-17",3,3.29,2.87,3.29,3106.47,9676.41
1497744000000,"2017-06-18",3.9,3.99,3,3,4234.7,13248.75
1497830400000,"2017-06-19",3.33,3.9,3.2,3.9,1816.72,6142.48
1497916800000,"2017-06-20",3.44,3.75,3.26,3.33,3380.47,11589.89
1498003200000,"2017-06-21",3.34,3.61,3.3,3.44,2223.83,7756.04
1498089600000,"2017-06-22",3.44,3.44,3.2,3.3,2930.68,9658.05
1498176000000,"2017-06-23",3.27,3.44,3.2,3.44,5409.59,17622.77
1498262400000,"2017-06-24",3.22,3.42,3.21,3.27,4554.01,15012.66
1498348800000,"2017-06-25",3.18,3.41,3.02,3.22,4649.42,15195.89
1498435200000,"2017-06-26",2.78,3.28,2.6,3.18,4159.19,12555.19
1498521600000,"2017-06-27",2.63,2.85,2.3,2.78,5382.13,13922.04
1498608000000,"2017-06-28",2.8,3.25,2.49,2.63,3362.16,9169.15
1498694400000,"2017-06-29",2.84,3.02,2.71,2.8,3212.64,9149.25
1498780800000,"2017-06-30",2.59,3,2.5,2.84,6217.52,16813.29
1498867200000,"2017-07-01",2.47,2.67,2.31,2.59,6041.4,15240.93
1498953600000,"2017-07-02",2.56,2.67,2.21,2.47,5851.1,14415.94
1499040000000,"2017-07-03",2.42,2.66,2.29,2.56,3826.28,9392.54
1499126400000,"2017-07-04",2.59,2.69,2.32,2.42,5174.63,13215.92
1499212800000,"2017-07-05",2.49,2.64,2.37,2.59,3278.62,8306.73
1499299200000,"2017-07-06",2.68,2.79,2.44,2.49,5670.24,14694.51
1499385600000,"2017-07-07",2.42,2.68,2.42,2.68,1301.25,3298.2
1499472000000,"2017-07-08",2.39,2.46,2.2,2.42,3285.73,7632.53
1499558400000,"2017-07-09",2.11,2.46,2.02,2.39,4243.44,9531.72
1499644800000,"2017-07-10",1.79,2.2,1.79,2.11,2878.62,5982.26
1499731200000,"2017-07-11",1.42,1.85,1.36,1.79,2064.5,3304.93
1499817600000,"2017-07-12",1.96,2.02,1.42,1.42,4992.82,8498.09
1499904000000,"2017-07-13",1.82,2,1.63,1.96,3768.75,6976.71
1499990400000,"2017-07-14",1.72,1.95,1.4,1.82,5396.96,9206.16
1500076800000,"2017-07-15",1.55,1.76,1.42,1.72,4725.81,7282.95
1500163200000,"2017-07-16",1.31,1.58,1.21,1.55,4386.49,5812.64
1500249600000,"2017-07-17",1.69,1.69,1.28,1.31,5357.24,7960.98
1500336000000,"2017-07-18",1.68,1.78,1.43,1.69,3296.41,5444.84
1500422400000,"2017-07-19",1.59,1.9,1.47,1.68,5566.59,9653.91
1500508800000,"2017-07-20",1.72,1.8,1.41,1.59,4437.1,7060.19
1500595200000,"2017-07-21",1.85,2,1.72,1.72,4855.66,9069.8
1500681600000,"2017-07-22",2.22,2.32,1.81,1.85,3671.27,7256.31
1500768000000,"2017-07-23",2.13,2.22,1.94,2.22,4480.28,9295.91
1500854400000,"2017-07-24",2.21,2.21,2.02,2.13,3697.66,7720.65
1500940800000,"2017-07-25",2.01,2.49,1.98,2.21,3802.24,8187.47
1501027200000,"2017-07-26",1.88,2.42,1.84,2.01,5158.64,10901.97
1501113600000,"2017-07-27",1.92,2.16,1.87,1.88,4708.93,9114.25
1501200000000,"2017-07-28",1.74,1.99,1.74,1.92,5345.07,10124.28
1501286400000,"2017-07-29",1.81,1.92,1.72,1.74,3854.57,7073.48
1501372800000,"2017-07-30",1.83,1.94,1.73,1.81,5264.25,9760.5
1501459200000,"2017-07-31",1.86,1.9,1.73,1.83,6182.2,11240.42
1501545600000,"2017-08-01",2.09,2.16,1.74,1.86,5012.57,9280.03
1501632000000,"2017-08-02",2.09,2.15,2,2.09,3127.69,6508.53
1501718400000,"2017-08-03",2.18,2.23,2.01,2.09,5745.77,12061.55
1501804800000,"2017-08-04",2.1,2.25,2.06,2.18,6635.09,14167.83
1501891200000,"2017-08-05",2.11,2.12,2,2.1,3145.56,6545.06
1501977600000,"2017-08-06",2.11,2.15,2.02,2.11,4134.54,8604.91
1502064000000,"2017-08-07",2,2.15,1.84,2.11,5512.56,11200.88
1502150400000,"2017-08-08",2.26,2.3,1.93,2,1557.75,3190.6
1502236800000,"2017-08-09",2.2,2.48,2.2,2.26,2906.36,6722.42
1502323200000,"2017-08-10",2.32,2.34,2.19,2.29,4024.13,9095.21
1502409600000,"2017-08-11",2.2,2.32,2.13,2.32,1655,3660.15
1502496000000,"2017-08-12",2.2,2.2,2.2,2.2,0,0
1502582400000,"2017-08-13",2.24,2.29,2.05,2.2,3522.9,7635.87
1502668800000,"2017-08-14",2.32,2.32,2.12,2.24,3029.72,6776.75
1502755200000,"2017-08-15",2.07,2.4,2.07,2.32,6180.08,13519.22
1502841600000,"2017-08-16",2.11,2.2,2.07,2.07,4416.35,9411.94
1502928000000,"2017-08-17",2.05,2.12,2.05,2.11,5579.6,11613.68
1503014400000,"2017-08-18",2,2.09,2,2.05,7709.18,15738.37
1503100800000,"2017-08-19",2.3,2.3,1.96,2,3631,7476.43
1503187200000,"2017-08-20",3,3.59,2.23,2.3,8154.06,23022.42
1503273600000,"2017-08-21",2.83,3.36,2.71,3,4328.1,13119.78
1503360000000,"2017-08-22",3.12,3.22,2.7,2.83,4129.54,12151.76
1503446400000,"2017-08-23",3.08,3.27,2.76,3.12,7119.62,21858.31
1503532800000,"2017-08-24",3.79,4.29,2.99,3.08,8973.2,33130.17
1503619200000,"2017-08-25",4.3,4.64,3.16,3.79,2637.08,10797.85
1503705600000,"2017-08-26",5.99,6.31,4.3,4.3,6689.62,35517.46
1503792000000,"2017-08-27",7.74,8.83,5.37,5.99,4475.34,32219.08
1503878400000,"2017-08-28",6.54,7.98,6,7.74,7325.62,51291.06
1503964800000,"2017-08-29",5.97,7.36,5.63,6.54,7799.41,50557.28
1504051200000,"2017-08-30",6.24,6.78,5.6,5.97,4448.9,27293.21
1504137600000,"2017-08-31",7.04,7.07,5.84,6.24,4673.38,31077.86
1504224000000,"2017-09-01",7.75,8.97,7.04,7.04,4260.23,32861.9
1504310400000,"2017-09-02",6.95,8.13,6.93,7.75,3962.34,29094.05
1504396800000,"2017-09-03",7.8,7.8,6.67,6.95,3811.89,26154.2
1504483200000,"2017-09-04",6.75,7.8,6,7.09,8078.76,52972.07
1504569600000,"2017-09-05",6.7,7.4,5.89,6.75,4451.41,28921.12
1504656000000,"2017-09-06",7.56,7.62,6.04,6.7,5243.96,36694.99
1504742400000,"2017-09-07",7.83,8,7.33,7.56,16996.47,134830.65
1504828800000,"2017-09-08",7.66,9.89,7.11,7.83,7245.16,56929.06
1504915200000,"2017-09-09",7.71,7.89,7.36,7.66,2253.5,16779.23
1505001600000,"2017-09-10",7.46,8.98,7.22,7.38,1923,14631.19
1505088000000,"2017-09-11",7.46,8,6.96,7.46,2560.35,18520.39
1505174400000,"2017-09-12",7.64,7.89,6.84,7.46,3445.57,24701.04
1505260800000,"2017-09-13",7.07,7.65,6.51,7.64,7824.55,55000.51
1505347200000,"2017-09-14",5.19,7.39,3.02,7.07,11734.56,70065.89
1505433600000,"2017-09-15",6.18,6.2,4.51,5.19,2907.98,16033.78
1505520000000,"2017-09-16",5.96,6.86,5.6,6.18,1292.13,7750.56
1505606400000,"2017-09-17",5.99,6.13,5.47,5.96,5354.03,30507.22
1505692800000,"2017-09-18",6.85,6.88,5.74,5.99,3051.48,18862.67
1505779200000,"2017-09-19",6.47,6.88,6.22,6.85,5703.67,37305.37
1505865600000,"2017-09-20",6.02,6.65,6.02,6.4,4735.19,30257.69
1505952000000,"2017-09-21",6,6.55,5.65,6.02,2291.28,13648.69
1506038400000,"2017-09-22",6,6.72,5.76,6,3979.88,24256.86
1506124800000,"2017-09-23",6.22,6.41,6,6.32,6209.49,38963.06
1506211200000,"2017-09-24",5.95,6.34,5.94,6.2,3407.47,20858.47
1506297600000,"2017-09-25",6.14,6.24,5.87,5.95,2833.39,17024.22
1506384000000,"2017-09-26",6.13,7.5,6.11,6.14,2197.72,13656.95
1506470400000,"2017-09-27",6.46,6.52,6.02,6.43,2415.94,14920.36
1506556800000,"2017-09-28",6.2,6.53,6.02,6.4,14013.71,87348.93
1506643200000,"2017-09-29",5.96,6.24,5.78,6.2,1788.71,10958.3
1506729600000,"2017-09-30",5.97,6.18,5.86,6.18,3076.91,18303.54
1506816000000,"2017-10-01",5.7,5.99,5.7,5.97,4612.88,26851.62
1506902400000,"2017-10-02",5.49,5.68,5.46,5.67,2894.71,16012.04
1506988800000,"2017-10-03",5.6,5.77,5.36,5.49,1941.56,10619.91
1507075200000,"2017-10-04",5.64,5.75,5.31,5.49,1339.35,7452.53
1507161600000,"2017-10-05",5.52,5.64,5.37,5.64,1566.12,8557.96
1507248000000,"2017-10-06",5.52,5.84,5.36,5.51,2049.43,11227.95
1507334400000,"2017-10-07",5.14,5.52,5.04,5.52,1315.47,6995.18
1507420800000,"2017-10-08",4.74,5.33,4.58,5.33,3019.11,14761.82
1507507200000,"2017-10-09",4.74,5.09,4.63,4.67,1369.5,6566.16
1507593600000,"2017-10-10",4.74,5.07,4.39,4.7,4395.14,20572.34
1507680000000,"2017-10-11",5.43,5.5,4.72,4.9,2825.21,14509.5
1507766400000,"2017-10-12",5.11,5.28,4.85,5.07,1803.08,9090.71
1507852800000,"2017-10-13",4.75,5.29,4.39,5.29,2157.74,10046.65
1507939200000,"2017-10-14",4.55,4.79,4.5,4.75,2278.12,10464.75
1508025600000,"2017-10-15",4.48,4.67,4.44,4.55,1085.44,4936.95
1508112000000,"2017-10-16",4.82,4.87,4.62,4.62,1949.76,9230.95
1508198400000,"2017-10-17",4.86,4.93,4.77,4.82,1529.29,7404.97
1508284800000,"2017-10-18",4.96,5.03,4.81,5,2569.44,12711.8
1508371200000,"2017-10-19",4.97,5.03,4.88,4.99,2467.16,12234.96
1508457600000,"2017-10-20",4.97,4.97,4.97,4.97,0,0
1508544000000,"2017-10-21",4.68,4.7,4.41,4.46,1487.23,6819.09
1508630400000,"2017-10-22",4.71,4.78,4.53,4.58,2097.72,9814.77
1508716800000,"2017-10-23",4.59,4.73,4.4,4.73,1274.37,5769.03
1508803200000,"2017-10-24",4.8,5.2,4.42,4.59,2092.23,9998.2
1508889600000,"2017-10-25",5.24,5.46,5.15,5.2,1379.62,7320.33
1508976000000,"2017-10-26",5.32,5.4,5.02,5.23,1023.16,5329.39
1509062400000,"2017-10-27",5.13,5.19,4.8,5.01,2842.51,14400.45
1509148800000,"2017-10-28",4.83,5.19,4.83,5.13,947.64,4726.71
1509235200000,"2017-10-29",4.67,4.95,4.67,4.95,1309.56,6208.67
1509321600000,"2017-10-30",4.53,4.68,4.51,4.68,4870.32,22552.54
1509408000000,"2017-10-31",4.65,4.82,4.53,4.53,1511.82,7154.95
1509494400000,"2017-11-01",4.59,4.65,4.52,4.65,836.65,3823.28
1509580800000,"2017-11-02",4.05,4.59,3.8,4.59,2794.28,11589.46
1509667200000,"2017-11-03",4.33,4.33,4.03,4.28,751.51,3085.73
1509753600000,"2017-11-04",4.34,4.69,4.25,4.33,1385.97,6116.62
1509840000000,"2017-11-05",4.36,4.43,4.26,4.34,1854.36,8074.52
1509926400000,"2017-11-06",4.54,4.63,4.28,4.36,1840.79,8151.31
1510012800000,"2017-11-07",4.8,4.8,4.37,4.54,2427.65,11088.42
1510099200000,"2017-11-08",6.2,6.2,4.8,4.8,1061.67,6016.24
1510185600000,"2017-11-09",6.25,6.25,6.2,6.2,523.53,3342.2
1510272000000,"2017-11-10",5.1,6.38,5.1,6.25,612.23,3658.97
1510358400000,"2017-11-11",5.96,6.1,5.1,5.1,435.03,2485.84
1510444800000,"2017-11-12",5.36,6.07,5.21,5.96,1519.8,8167.44
1510531200000,"2017-11-13",5.5,6.23,5.23,5.23,1808.51,11517.33
1510617600000,"2017-11-14",7.06,7.3,5.5,5.5,3215.08,21881.27
1510704000000,"2017-11-15",8.1,8.19,6.86,7.06,3034.81,24087.48
1510790400000,"2017-11-16",9.5,10.4,8.1,8.1,7510.43,73826.25
1510876800000,"2017-11-17",8.89,9.6,8.17,9.6,2428.67,20464.93
1510963200000,"2017-11-18",9.09,9.12,8.37,8.89,1474.26,12995.66
1511049600000,"2017-11-19",10.02,10.02,9.09,9.09,786.33,7679.81
1511136000000,"2017-11-20",9.45,10.38,9.45,10.02,2294.29,22663.16
1511222400000,"2017-11-21",9.98,9.98,9.1,9.45,686.23,6589.5
1511308800000,"2017-11-22",8.86,10.85,8.1,9.98,5862.49,51765.45
1511395200000,"2017-11-23",7.82,9,7.6,8.86,11776.07,96463.27
1511481600000,"2017-11-24",7.67,8.42,7.45,7.82,5076.87,39507.46
1511568000000,"2017-11-25",8.05,8.2,7.67,7.67,4926.14,39510.14
1511654400000,"2017-11-26",7.3,8.06,7.3,8.05,7582.47,58713.49
1511740800000,"2017-11-27",7.95,8,7.3,7.3,6769.1,52101.52
1511827200000,"2017-11-28",7.8,8.4,7.75,7.95,5633.2,45215.98
1511913600000,"2017-11-29",7.01,7.99,6.8,7.8,8375.85,62666.31
1512000000000,"2017-11-30",7,7.71,6.92,7.01,2362.19,16957.43
1512086400000,"2017-12-01",7.64,7.99,7,7,3322.31,25466.87
1512172800000,"2017-12-02",7.55,7.8,7.44,7.64,4860.49,37317.76
1512259200000,"2017-12-03",7.55,7.8,7.55,7.55,6213.52,48443.96
1512345600000,"2017-12-04",7.8,7.8,7.46,7.46,9486.29,77686.61
1512432000000,"2017-12-05",9.61,10.26,7.8,7.8,10240.29,97808.82
1512518400000,"2017-12-06",9.3,10.2,9.1,9.61,6328.81,59292.57
1512604800000,"2017-12-07",8.2,9.33,7.5,9.3,6444.46,53951.15
1512691200000,"2017-12-08",8.2,8.21,7.28,8.2,5679.49,45659.48
1512777600000,"2017-12-09",8.25,8.63,8.01,8.2,4352.44,35280.83
1512864000000,"2017-12-10",7.87,8.39,7.72,8.25,6554.75,53003.88
1512950400000,"2017-12-11",8,8.47,7.87,7.87,3740.84,30626.92
1513036800000,"2017-12-12",8.28,8.39,8,8,4995,42417.25
1513123200000,"2017-12-13",9.21,9.99,8.27,8.28,13590.8,127797.24
1513209600000,"2017-12-14",10.61,10.69,9.36,9.82,10353.62,101349.81
1513296000000,"2017-12-15",9.91,10.61,9.26,10.61,4996.39,49901.46
1513382400000,"2017-12-16",10,10.65,9.82,9.91,3520.47,35897.95
1513468800000,"2017-12-17",13,14.5,10,10,9700.35,119685.37
1513555200000,"2017-12-18",16,17,13,13,8881.24,141526.07
1513641600000,"2017-12-19",16.6,18.02,16,16,7560.93,136518.37
1513728000000,"2017-12-20",18.81,21,15.55,16.6,8367.34,159712.75
1513814400000,"2017-12-21",25,29,18.81,18.81,7578.18,184902.71
1513900800000,"2017-12-22",21.7,25,16,25,7159.11,151526.4
1513987200000,"2017-12-23",20,22.87,20,21.3,4271.03,96746.53
1514073600000,"2017-12-24",21,21.4,18.2,20,2591.57,52672.6
1514160000000,"2017-12-25",21.35,21.51,20.01,21,3158.76,75788.02
1514246400000,"2017-12-26",24.6,27.38,21.35,21.35,2173.92,56174.29
1514332800000,"2017-12-27",24.27,25.3,24.23,24.6,1110.3,28338.09
1514419200000,"2017-12-28",23.9,26.45,22.03,24.27,898.34,22299.43
1514505600000,"2017-12-29",22.53,23.96,22.53,23.9,1827.24,46593.97
1514592000000,"2017-12-30",19.93,23.21,19.89,22.53,3406.21,73504.6
1514678400000,"2017-12-31",20.73,20.97,19.93,19.93,4083.5,87170.53
1514764800000,"2018-01-01",22.36,22.7,20.66,20.73,387.22,8905.01
1514851200000,"2018-01-02",22.79,22.79,21.82,22.36,2990.23,68598.12
1514937600000,"2018-01-03",21.62,22.79,21.15,22.79,1741.4,38652.43
1515024000000,"2018-01-04",21.61,23.99,21.15,21.62,2057.89,46464.02
1515110400000,"2018-01-05",24.37,28.21,21.61,21.61,3141.63,82047.36
1515196800000,"2018-01-06",26.4,28.2,24.37,24.37,3544.58,101624.12
1515283200000,"2018-01-07",40.12,41.81,26.4,26.4,2998.95,109544.3
1515369600000,"2018-01-08",33.24,40.12,31.46,40.12,1650.11,55086.64
1515456000000,"2018-01-09",32.17,38.19,32.16,33.24,1397.87,46803.53
1515542400000,"2018-01-10",32.1,36.14,30,32.15,1912.2,62374.79
1515628800000,"2018-01-11",27.1,32.1,27.05,32.1,1913.54,55371.53
1515715200000,"2018-01-12",31.71,32.63,26.75,27.1,1109.34,33244.08
1515801600000,"2018-01-13",30.53,32.44,30.49,31.71,1138.22,35596
1515888000000,"2018-01-14",29.8,31.64,28.78,30.53,698.6,20910.6
1515974400000,"2018-01-15",30.62,32.17,29.5,29.8,598.31,18806.58
1516060800000,"2018-01-16",23.99,30.79,17.82,30.62,4196.07,103420.43
1516147200000,"2018-01-17",19.2,25.58,18.37,23.99,3650.18,51774.12
1516233600000,"2018-01-18",27.3,28.67,19.2,19.2,923.09,24431.21
1516320000000,"2018-01-19",25.16,26.6,23.71,26.35,279.37,7209.69
1516406400000,"2018-01-20",25.16,26.62,22.83,25.16,1810.59,46378.3
1516492800000,"2018-01-21",22,27.54,21.1,25.47,2156.02,53170.8
1516579200000,"2018-01-22",20.93,22.8,19.11,22,766.51,16371.9
1516665600000,"2018-01-23",23.17,24.19,19.94,20.93,1506.05,34424.05
1516752000000,"2018-01-24",24,27.03,21.31,23.17,3094.42,71091.08
1516838400000,"2018-01-25",22.66,24.12,21.51,22.31,2813.1,64845.97
1516924800000,"2018-01-26",21.62,24.88,19,22.66,9775.79,205698.86
1517011200000,"2018-01-27",23.36,23.62,20.77,21.52,1086.02,24670.91
1517097600000,"2018-01-28",23.84,24.54,23.02,23.36,6599.66,156552.51
1517184000000,"2018-01-29",22.9,23.88,22.51,23.88,3290.26,76284.24
1517270400000,"2018-01-30",21.96,24.45,20.89,22.9,4176.99,96334.69
1517356800000,"2018-01-31",26.42,32.28,21.13,23.93,8156.85,220096.68
1517443200000,"2018-02-01",22.59,27.2,21.41,26.5,4670.94,110983.38
1517529600000,"2018-02-02",21.82,24.19,16.59,22.59,9614.52,195232.1
1517616000000,"2018-02-03",23.05,25.86,20.09,21.82,4326.79,100304.82
1517702400000,"2018-02-04",19.82,24.89,19.11,23.05,3710.09,81654.92
1517788800000,"2018-02-05",15.36,22.89,15.07,20.26,7715.32,137877.01
